No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
71,BBCA,Bank Central Asia Tbk.,--M8B3-1,29025,0,10 Jun 2020,0,29325,27975,29000,-25,23076500,660998295000,20802,16571.4,29000,55100,28975.0,102300,24408459900.0,24408459900.0,24408459900.0,9885700,13558800,6913139.0,180264568525.0,36
71,BBCA,Bank Central Asia Tbk.,--M8B3-1,29000,0,11 Jun 2020,0,29050,28025,28400,-600,17037500,487017572500,13057,16228.6,28400,1116400,28375.0,7100,24408459900.0,24408459900.0,24408459900.0,11301500,10977200,5545908.0,150142342875.0,39
71,BBCA,Bank Central Asia Tbk.,--M8B3-1,28400,0,12 Jun 2020,0,28400,27400,28350,-50,19208800,536875525000,15597,16200.0,28375,51500,28350.0,318200,24408459900.0,24408459900.0,24408459900.0,12112600,6140000,9525307.0,262285977725.0,22
71,BBCA,Bank Central Asia Tbk.,--M8B3-1,28350,0,15 Jun 2020,0,28550,27500,27500,-850,20168900,563672867500,15451,15714.3,27525,12000,27500.0,1220700,24408459900.0,24408459900.0,24408459900.0,15903300,11060400,2691353.0,76304908300.0,45
71,BBCA,Bank Central Asia Tbk.,--M8B3-1,28350,0,15 Jun 2020,0,28550,27500,27500,-850,20168900,563672867500,15451,15714.3,27525,12000,27500.0,1220700,24408459900.0,24408459900.0,24408459900.0,15903300,11060400,2691353.0,76304908300.0,45
71,BBCA,Bank Central Asia Tbk.,--M8B3-1,28800,0,17 Jun 2020,0,29000,28400,28600,-200,15960000,457061385000,13010,16342.9,28625,3100,28600.0,800,24408459900.0,24408459900.0,24408459900.0,12378300,11262400,1350249.0,39522478725.0,60
71,BBCA,Bank Central Asia Tbk.,--M8B3-1,28600,0,18 Jun 2020,0,28700,27925,27925,-675,13606400,383275902500,11564,15957.1,28175,5600,27925.0,1158700,24408459900.0,24408459900.0,24408459900.0,8495000,5692200,1848913.0,52278906075.0,57
71,BBCA,Bank Central Asia Tbk.,--M8B3-1,27925,0,19 Jun 2020,0,28250,27725,27875,-50,22014200,615006847500,11498,15928.6,27975,100,27875.0,1090700,24408459900.0,24408459900.0,24408459900.0,20093900,15304200,250605.0,7047788800.0,31
71,BBCA,Bank Central Asia Tbk.,--M8B3-1,27875,0,22 Jun 2020,0,28300,27650,27700,-175,10318100,288242082500,8223,15828.6,27775,100,27700.0,419900,24408459900.0,24408459900.0,24408459900.0,5531000,5338500,7469302.0,208219492535.0,49
71,BBCA,Bank Central Asia Tbk.,--M8B3-1,27700,0,23 Jun 2020,0,28300,27600,28100,400,13990800,393903120000,8694,16057.1,28125,4600,28100.0,81300,24408459900.0,24408459900.0,24408459900.0,7798200,11837300,2163471.0,60674277015.0,48
71,BBCA,Bank Central Asia Tbk.,--M8B3-1,28100,0,24 Jun 2020,0,28800,28200,28525,425,11466600,327062370000,8507,16300.0,28550,47600,28525.0,7100,24408459900.0,24408459900.0,24408459900.0,5117300,6879100,52418.0,1502031250.0,53
71,BBCA,Bank Central Asia Tbk.,--M8B3-1,28525,0,25 Jun 2020,0,28725,28200,28625,100,10283000,293494062500,7994,16357.1,28625,18600,28600.0,300,24408459900.0,24408459900.0,24408459900.0,4457500,8207600,1244701.0,35515298750.0,45
71,BBCA,Bank Central Asia Tbk.,--M8B3-1,28625,0,26 Jun 2020,0,28800,28200,28225,-400,11493500,326007697500,9337,16128.6,28250,5200,28225.0,135200,24408459900.0,24408459900.0,24408459900.0,8804200,4418600,3132692.0,87520736711.0,45
71,BBCA,Bank Central Asia Tbk.,--M8B3-1,28225,0,29 Jun 2020,0,28475,27925,28375,150,9759300,275717952500,7719,16214.3,28400,125900,28375.0,187300,24408459900.0,24408459900.0,24408459900.0,6676000,6079500,287173.0,8100434075.0,40
71,BBCA,Bank Central Asia Tbk.,--M8B3-1,28375,0,30 Jun 2020,0,28700,28300,28475,100,14894800,424098000000,7905,16271.4,28500,192800,28475.0,400200,24408459900.0,24408459900.0,24408459900.0,11422700,12811900,165036.0,4662986600.0,64
71,BBCA,Bank Central Asia Tbk.,--M8B3-1,28475,0,01 Jul 2020,0,29000,28375,29000,525,12791800,367746390000,10592,16571.4,29000,1196400,28850.0,10200,24408459900.0,24408459900.0,24408459900.0,5529100,10724200,1400239.0,40132771218.0,69
71,BBCA,Bank Central Asia Tbk.,--M8B3-1,29000,0,02 Jul 2020,0,29350,28800,29350,350,15117100,441561452500,10300,16771.4,29350,1230600,29300.0,3000,24408459900.0,24408459900.0,24408459900.0,6521700,13148600,963486.0,28221120325.0,83
71,BBCA,Bank Central Asia Tbk.,--M8B3-1,29350,0,03 Jul 2020,0,29525,29200,29350,0,10443800,306841135000,6922,16771.4,29375,75000,29350.0,5500,24408459900.0,24408459900.0,24408459900.0,4393700,7648200,6052882.0,177863589950.0,75
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,29350,0,06 Jul 2020,0,29675,29250,29675,325,13560000,400895145000,7992,16957.1,29675,109600,29650.0,5400,24408459900.0,24408459900.0,24408459900.0,5960500,11126900,1822215.0,53855353920.0,90
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,29675,0,07 Jul 2020,0,29975,29500,29950,275,14833600,443921772500,9814,17114.3,29975,629000,29950.0,1987700,24408459900.0,24408459900.0,24408459900.0,8822600,12695000,3812954.0,113038723600.0,71
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,29950,0,08 Jul 2020,0,31325,29900,31000,1050,21288900,653747592500,17963,17714.3,31025,33600,31000.0,63700,24408459900.0,24408459900.0,24408459900.0,9278600,14552800,2527714.0,77096606225.0,103
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,31000,0,09 Jul 2020,0,31200,30150,30500,-500,18708700,577591107500,12441,17428.6,30525,12900,30500.0,35200,24408459900.0,24408459900.0,24408459900.0,12259200,14510700,14777280.0,455665505082.0,87
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,30500,0,10 Jul 2020,0,31200,30400,31000,500,13444800,416858692500,9379,17714.3,31025,700,31000.0,508900,24408459900.0,24408459900.0,24408459900.0,6371900,11101300,2072467.0,64063337775.0,68
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,31000,0,13 Jul 2020,0,31200,30700,30875,-125,17201200,531427800000,15789,17642.9,30900,8200,30875.0,142000,24408459900.0,24408459900.0,24408459900.0,12762400,13261400,2244806.0,69447367575.0,61
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,30875,0,14 Jul 2020,0,31000,30550,31000,125,9123300,282282712500,6244,17714.3,31000,848800,30975.0,300,24408459900.0,24408459900.0,24408459900.0,6553000,7142000,2637916.0,81515858406.0,89
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,31000,0,15 Jul 2020,0,31200,30750,30750,-250,12293600,379701835000,8219,17571.4,30775,600,30750.0,50700,24408459900.0,24408459900.0,24408459900.0,10447000,9800100,7032879.0,217325272200.0,74
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,30750,0,16 Jul 2020,0,31000,30700,30900,150,13304100,411292192500,5053,17657.1,30900,139200,30875.0,5900,24408459900.0,24408459900.0,24408459900.0,9936800,12243300,3267492.0,100893887425.0,65
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,30900,0,17 Jul 2020,0,30900,30200,30600,-300,14669600,449272422500,8667,17485.7,30600,384300,30575.0,20300,24408459900.0,24408459900.0,24408459900.0,11410400,9975100,781414.0,24168702025.0,55
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,30600,0,20 Jul 2020,0,30800,30300,30700,100,11958900,365168365000,7073,17542.9,30700,844800,30500.0,1600,24408459900.0,24408459900.0,24408459900.0,5775100,8962300,3708010.0,113437794562.0,56
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,30700,0,21 Jul 2020,0,31175,30500,31000,300,16831900,521447865000,9059,17714.3,31000,768100,30975.0,207400,24408459900.0,24408459900.0,24408459900.0,12227800,13821500,8190119.0,252676734025.0,57
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,31000,0,22 Jul 2020,0,31250,30650,30900,-100,8945100,276256252500,6214,17657.1,30900,46600,30875.0,100,24408459900.0,24408459900.0,24408459900.0,5336500,6185400,2502711.0,77428847900.0,52
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,30900,0,23 Jul 2020,0,31075,30700,31000,100,16805300,520540335000,8208,17714.3,31000,8600,30975.0,2600,24408459900.0,24408459900.0,24408459900.0,11753300,15083500,10496385.0,324732740172.0,91
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,31000,0,24 Jul 2020,0,31000,30500,30500,-500,11673300,357075687500,10000,17428.6,30500,208400,30475.0,36000,24408459900.0,24408459900.0,24408459900.0,9210100,5033200,5790314.0,178070322475.0,25
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,30500,0,27 Jul 2020,0,30700,30000,30500,0,8394500,255404200000,6097,17428.6,30500,274900,30475.0,1600,24408459900.0,24408459900.0,24408459900.0,6296300,5260600,201447.0,6244166725.0,24
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,30500,0,28 Jul 2020,0,31000,30300,30925,425,13055800,403030280000,5597,17671.4,30925,267200,30900.0,2800,24408459900.0,24408459900.0,24408459900.0,10313300,11351100,2089355.0,64200755775.0,56
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,30925,0,29 Jul 2020,0,30925,30500,30675,-250,10052500,307574447500,9573,17528.6,30675,131200,30600.0,800,24408459900.0,24408459900.0,24408459900.0,7584900,6904800,2268213.0,69888891143.0,41
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,30675,0,30 Jul 2020,0,31200,30275,31200,525,16106700,497130377500,12269,17828.6,31200,113800,31125.0,200,24408459900.0,24408459900.0,24408459900.0,7455600,12592600,29842462.0,906538861050.0,45
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,31200,0,03 Agt 2020,0,31175,29125,30650,-550,27415800,835395825000,23010,17514.3,30675,10700,30650.0,913000,24408459900.0,24408459900.0,24408459900.0,18592100,15866800,4438213.0,135176444967.0,33
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,30650,0,04 Agt 2020,0,31100,30650,31050,400,15871400,491417327500,9572,17742.9,31050,125500,31025.0,700,24408459900.0,24408459900.0,24408459900.0,9853600,13748600,1848970.0,57119519000.0,40
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,31050,0,05 Agt 2020,0,31100,30500,31025,-25,9878600,305178320000,8266,17728.6,31050,336700,31025.0,23700,24408459900.0,24408459900.0,24408459900.0,6500800,5032600,4448350.0,137602068305.0,41
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,31025,0,06 Agt 2020,0,31475,30925,31300,275,11051700,346243805000,9993,17885.7,31325,66000,31300.0,305500,24408459900.0,24408459900.0,24408459900.0,6039000,8460800,308964.0,9667876965.0,51
71,BBCA,Bank Central Asia Tbk.,--M-1UQNC2000081--------------,31300,0,07 Agt 2020,0,31425,30800,30900,-400,8724200,269990450000,7830,17657.1,30925,300,30900.0,30000,24408459900.0,24408459900.0,24408459900.0,6604600,3897300,2090706.0,65497524125.0,57
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,30900,0,10 Agt 2020,0,31000,30525,30600,-300,7554900,231738432500,7990,17485.7,30650,5600,30600.0,231300,24408459900.0,24408459900.0,24408459900.0,4256900,3130700,2830788.0,87367471825.0,21
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,30600,0,11 Agt 2020,0,31000,30650,30875,275,7759100,239757347500,5905,17642.9,30875,85300,30850.0,108200,24408459900.0,24408459900.0,24408459900.0,4527900,6393100,2879745.0,88469931500.0,69
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,30600,0,11 Agt 2020,0,31000,30650,30875,275,7759100,239757347500,5905,17642.9,30875,85300,30850.0,108200,24408459900.0,24408459900.0,24408459900.0,4527900,6393100,2879745.0,88469931500.0,69
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,30875,0,12 Agt 2020,0,31300,30800,31300,425,7122400,222041945000,7663,17885.7,31300,40000,31275.0,3000,24408459900.0,24408459900.0,24408459900.0,1505000,4919200,266660.0,8263903399.0,43
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,30875,0,12 Agt 2020,0,31300,30800,31300,425,7122400,222041945000,7663,17885.7,31300,40000,31275.0,3000,24408459900.0,24408459900.0,24408459900.0,1505000,4919200,266660.0,8263903399.0,43
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,32025,0,18 Agt 2020,0,32125,31500,31800,-225,16312700,519187985000,13677,18171.4,31825,1200,31800.0,199700,24408459900.0,24408459900.0,24408459900.0,12274900,8851600,3034045.0,95466333725.0,39
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,31800,0,19 Agt 2020,0,32050,31550,31650,-150,11758700,373338625000,10450,18085.7,31675,9100,31650.0,207400,24408459900.0,24408459900.0,24408459900.0,8727700,8078200,213489.0,6793030555.0,36
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,31650,0,24 Agt 2020,0,31900,31400,31575,-75,13376500,422644890000,9484,18042.9,31600,18300,31575.0,736500,24408459900.0,24408459900.0,24408459900.0,11950700,10171500,5591736.0,176927511025.0,34
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,31575,0,25 Agt 2020,0,31900,31525,31825,250,9842200,312771740000,6204,18185.7,31850,26000,31825.0,154100,24408459900.0,24408459900.0,24408459900.0,8021900,7477800,217147.0,6872786575.0,34
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,31575,0,25 Agt 2020,0,31900,31525,31825,250,9842200,312771740000,6204,18185.7,31850,26000,31825.0,154100,24408459900.0,24408459900.0,24408459900.0,8021900,7477800,217147.0,6872786575.0,34
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,31700,0,27 Agt 2020,0,33000,31700,33000,1300,13665200,442569497500,12205,18857.1,33000,3806700,32875.0,100,24408459900.0,24408459900.0,24408459900.0,5678800,10817800,3025289.0,97345288125.0,47
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,33000,0,28 Agt 2020,0,33000,32125,32475,-525,10458500,339572097500,11019,18557.1,32475,870600,32450.0,400,24408459900.0,24408459900.0,24408459900.0,8212300,5263300,2443740.0,79605015250.0,24
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,32475,0,31 Agt 2020,0,32700,31375,31375,-1100,19406400,615436647500,15045,17928.6,31475,500,31375.0,439400,24408459900.0,24408459900.0,24408459900.0,15779000,11205500,3819274.0,120498564750.0,22
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,31375,0,01 Sep 2020,0,32600,31200,32600,1225,13489200,430408132500,15429,18628.6,32600,936800,32250.0,1300,24408459900.0,24408459900.0,24408459900.0,9219600,8493700,2223833.0,69838668205.0,27
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,31375,0,01 Sep 2020,0,32600,31200,32600,1225,13489200,430408132500,15429,18628.6,32600,936800,32250.0,1300,24408459900.0,24408459900.0,24408459900.0,9219600,8493700,2223833.0,69838668205.0,27
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,31375,0,01 Sep 2020,0,32600,31200,32600,1225,13489200,430408132500,15429,18628.6,32600,936800,32250.0,1300,24408459900.0,24408459900.0,24408459900.0,9219600,8493700,2223833.0,69838668205.0,27
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,32500,0,04 Sep 2020,0,32250,31325,31900,-600,16122700,513299482500,10912,18228.6,31900,991400,31875.0,3300,24408459900.0,24408459900.0,24408459900.0,13727600,9109600,1775561.0,57164737050.0,11
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,32500,0,04 Sep 2020,0,32250,31325,31900,-600,16122700,513299482500,10912,18228.6,31900,991400,31875.0,3300,24408459900.0,24408459900.0,24408459900.0,13727600,9109600,1775561.0,57164737050.0,11
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,32500,0,04 Sep 2020,0,32250,31325,31900,-600,16122700,513299482500,10912,18228.6,31900,991400,31875.0,3300,24408459900.0,24408459900.0,24408459900.0,13727600,9109600,1775561.0,57164737050.0,11
71,BBCA,Bank Central Asia Tbk.,--M-1UQNCA000081--------------,32175,0,03 Sep 2020,0,32500,31500,32500,325,13641700,438806542500,13547,18571.4,32500,1707000,32175.0,2000,24408459900.0,24408459900.0,24408459900.0,8056000,10474200,7560237.0,243338479630.0,26
71,BBCA,Bank Central Asia Tbk.,--MO1UQNCA000081--------------,31225,31100,10 Sep 2020,31075,31100,29050,29050,-2175,35147000,1039805145000,37933,16600.0,29050,2207300,0.0,0,24408459900.0,24408459900.0,24408459900.0,22684000,9203200,5426496.0,162157102475.0,10
71,BBCA,Bank Central Asia Tbk.,--MO1UQNCA000081--------------,29050,29000,11 Sep 2020,29025,29875,28100,29525,475,80606500,2316420867500,50751,16871.4,29550,18500,29525.0,7200,24408459900.0,24408459900.0,24408459900.0,57472300,17827200,2029781.0,57729666350.0,17
71,BBCA,Bank Central Asia Tbk.,--MO1UQNCA000081--------------,29525,30000,14 Sep 2020,30025,30575,29925,30250,725,27623000,836187820000,22790,17285.7,30250,580600,30200.0,2000,24408459900.0,24408459900.0,24408459900.0,17097600,10690500,12001849.0,356834125428.0,28
71,BBCA,Bank Central Asia Tbk.,--MO1UQNCA000081--------------,30250,30200,15 Sep 2020,30200,30500,29300,29300,-950,34017400,1006704490000,35382,16742.9,29300,924700,29275.0,105400,24408459900.0,24408459900.0,24408459900.0,27124400,7985900,3215512.0,94904038725.0,21
71,BBCA,Bank Central Asia Tbk.,--MO1UQNCA000081--------------,29300,29300,16 Sep 2020,29325,29350,28725,28750,-550,31713100,918227005000,32607,16428.6,28750,996400,28725.0,198800,24408459900.0,24408459900.0,24408459900.0,27429800,9909200,585245.0,16911496300.0,15
71,BBCA,Bank Central Asia Tbk.,--MO1UQNCA000081--------------,28750,28750,17 Sep 2020,28775,29275,28325,28775,25,27759200,795700020000,27391,16442.9,28775,164800,28625.0,500,24408459900.0,24408459900.0,24408459900.0,18944300,8326200,285097.0,8297945725.0,11
71,BBCA,Bank Central Asia Tbk.,--MO1UQNCA000081--------------,28775,28500,18 Sep 2020,28625,28675,27850,28150,-625,63382400,1789624690000,43638,16085.7,28150,921900,28125.0,62100,24408459900.0,24408459900.0,24408459900.0,53301800,22570700,1881789.0,53422626775.0,9
71,BBCA,Bank Central Asia Tbk.,--MO1UQNCA000081--------------,28150,28200,21 Sep 2020,28250,28675,27975,28025,-125,22488600,634496832500,24914,16014.3,28050,14400,28025.0,36600,24408459900.0,24408459900.0,24408459900.0,12831400,9585800,17588609.0,493432979975.0,18
71,BBCA,Bank Central Asia Tbk.,--MO1UQNCA000081--------------,28025,27600,22 Sep 2020,27600,27825,27150,27250,-775,32688500,898386020000,32337,15571.4,27250,43400,27225.0,51100,24408459900.0,24408459900.0,24408459900.0,23182200,8217000,1264095.0,35122105225.0,13
71,BBCA,Bank Central Asia Tbk.,--MO1UQNCA000081--------------,27250,27250,23 Sep 2020,27275,27925,27125,27525,275,20103400,552933910000,20486,15728.6,27550,23100,27525.0,82800,24408459900.0,24408459900.0,24408459900.0,8927000,7106700,6538165.0,179105817061.0,20
71,BBCA,Bank Central Asia Tbk.,--MO1UQNCA000081--------------,27525,27150,24 Sep 2020,27225,27675,26950,27225,-300,17723700,483083515000,17621,15557.1,27250,400,27225.0,146900,24408459900.0,24408459900.0,24408459900.0,11383100,9074100,534251.0,14574155350.0,13
71,BBCA,Bank Central Asia Tbk.,--MO1UQNCA000081--------------,27225,27400,25 Sep 2020,27425,28125,27300,28050,825,20141000,561181605000,20207,16028.6,28075,103800,28050.0,722200,24408459900.0,24408459900.0,24408459900.0,10704100,8093400,6734974.0,185038539101.0,17
71,BBCA,Bank Central Asia Tbk.,--MO1UQNCA000081--------------,28050,28250,28 Sep 2020,28250,28475,27500,27575,-475,18704400,520195680000,17062,15757.1,27600,2500,27575.0,96300,24408459900.0,24408459900.0,24408459900.0,12073300,6202400,428950.0,11964757125.0,14
71,BBCA,Bank Central Asia Tbk.,--MO1UQNCA000081--------------,27575,27875,29 Sep 2020,27875,28175,27300,27525,-50,23555700,653582077500,21820,15728.6,27600,2700,27525.0,737200,24408459900.0,24408459900.0,24408459900.0,13741300,14565600,3623669.0,101186024338.0,21
71,BBCA,Bank Central Asia Tbk.,--MO1UQNCA000081--------------,27525,27825,30 Sep 2020,27775,27825,27100,27100,-425,21475400,585900782500,17400,15485.7,27125,100,27100.0,657000,24408459900.0,24408459900.0,24408459900.0,14103000,12034600,767403.0,20931111500.0,14
71,BBCA,Bank Central Asia Tbk.,--MO1UQNCA000081--------------,27100,27425,01 Oct 2020,27425,27850,27400,27850,750,11378600,314630705000,9566,15914.3,27875,29800,27850.0,9600,24408459900.0,24408459900.0,24408459900.0,5617700,6284200,1553323.0,42974121128.0,15
71,BBCA,Bank Central Asia Tbk.,--MO1UQNCA000081--------------,27850,27800,02 Oct 2020,27775,27825,27200,27525,-325,13369600,367578000000,13074,15728.6,27525,247600,27500.0,50600,24408459900.0,24408459900.0,24408459900.0,6939900,6241600,3045760.0,83973771125.0,8
71,BBCA,Bank Central Asia Tbk.,--MO1UQNCA000081--------------,27525,27575,05 Oct 2020,27600,27800,27300,27600,75,11658200,321892587500,9382,15771.4,27600,333700,27575.0,57800,24408459900.0,24408459900.0,24408459900.0,8638400,5666400,3540082.0,97471021750.0,16
